time,open,high,low,close,Volume,Volume MA,Developing Poc,Developing VA High,Developing VA Low,Futures Open Interest,Crypto Open Interest (Ouverture),Crypto Open Interest (Haut,Crypto Open Interest (Bas),Crypto Open Interest (Fermeture)
1645502400,36580.1,37250,36500,36748.6,66126.344,65682.4132000001,NaN,NaN,NaN,NaN,73892.526,74592.099,73762.729,74461.624
1645516800,36748.7,37868,36727.1,37504.7,75416.597,68430.7283000001,NaN,NaN,NaN,NaN,74449.474,75091.019,74111.332,74224.142
1645531200,37504.7,38318,37260,37744.7,107726.302,72811.3116000001,NaN,NaN,NaN,NaN,74236.036,75996.005,73679.221,75779.25
1645545600,37744.6,38142.3,37350,38039.6,81747.993,74649.8047500001,NaN,NaN,NaN,NaN,75774.946,75815.398,74365.719,74886.323
1645560000,38039.7,38450,37736,38212,48531.275,74987.0755000001,NaN,NaN,NaN,NaN,74908.369,75666.39,74486.046,74823.05
1645574400,38212.1,38335.2,37500.4,37730.4,47089.349,75356.17195000009,NaN,NaN,NaN,NaN,74863.456,74863.456,73111.723,73250.77
1645588800,37730.4,38190,37687.7,38121.6,38072.803,76330.3954000001,NaN,NaN,NaN,NaN,73254.496,74192.918,72775.687,74190.303
1645603200,38121.5,39148,38052.8,38757.2,80640.954,79209.7219500001,NaN,NaN,NaN,NaN,74203.479,74451.662,72721.101,74450.219
1645617600,38757.3,39250,38433,38504.9,77306.212,78709.0577500001,NaN,NaN,NaN,NaN,74465.158,75502.151,74412.064,74556.769
1645632000,38505,38770,37522,37602.8,94397.828,79428.0224000001,NaN,NaN,NaN,NaN,74563.707,75158.97,73139.175,73547.819
1645646400,37600.9,37775,36963.2,37227.8,70549.109,80143.3600500001,NaN,NaN,NaN,NaN,73549.906,73728.933,72557.964,72851.326
1645660800,37227.9,37400,34673.1,34907.8,162571.113,86809.24810000011,NaN,NaN,NaN,NaN,72808.524,73299.907,71327.439,72243.15
1645675200,34907.8,35569.9,34303.7,35282.3,173189.378,92776.10290000011,NaN,NaN,NaN,NaN,72387.453,74100.917,72248.547,73868.435
1645689600,35282.3,35870,34763.2,35425.4,132369.489,95972.48795000013,NaN,NaN,NaN,NaN,73894.986,74062.704,72811.757,73724.25
1645704000,35425.4,36126.1,35036.7,35892.2,144996.937,101244.82965000012,NaN,NaN,NaN,NaN,73750.227,75159.429,73410.357,74743.649
1645718400,35892.2,37365.1,35700.1,37272.3,149591.851,103644.38220000011,NaN,NaN,NaN,NaN,74738.476,76166.717,73011.068,73565.241
1645732800,37272.3,40376.1,37252.8,38315.1,157102.139,102415.3254500001,NaN,NaN,NaN,NaN,73634.875,73787.961,65707.449,66003.494
1645747200,38316.2,39000,38116.3,38899.4,61487.741,98553.0322500001,NaN,NaN,NaN,NaN,66009.166,66770.436,65079.947,66765.651
1645761600,38899,38912.7,38260,38462.5,43619.074,94914.87370000011,NaN,NaN,NaN,NaN,66775.919,67629.239,66539.336,67629.239
1645776000,38462.5,38878.5,37999.2,38730,67379.295,93995.5891500001,NaN,NaN,NaN,NaN,67643.944,69127.735,67643.944,68958.916
1645790400,38730,39750,38669.6,39388.5,127808.421,97079.69300000012,NaN,NaN,NaN,NaN,68962.759,69185.07,67647.004,68612.889
1645804800,39388.5,39584.2,38519.2,38667.3,69050.423,96761.3843000001,NaN,NaN,NaN,NaN,68694.835,69431.487,68243.296,68469.394
1645819200,38667.3,39594.6,38585,39205.4,46971.412,93723.6398000001,NaN,NaN,NaN,NaN,68470.427,68682.173,67438.286,67515.261
1645833600,39205.4,40441.1,39053.4,39380,55893.631,92430.92170000011,NaN,NaN,NaN,NaN,67521.503,67964.578,67157.482,67492.478
1645848000,39380,39467.5,38935.6,39199.8,30895.399,91549.12790000011,NaN,NaN,NaN,NaN,67494.976,68209.758,67485.793,68207.274
1645862400,39199.8,39577,38561.7,38921,57873.226,92088.32175000012,NaN,NaN,NaN,NaN,68209.397,68523.419,67706.525,68462.696
1645876800,38921,39409.7,38757.2,39192,37963.774,92082.87030000011,NaN,NaN,NaN,NaN,68511.529,69077.59,68498.219,68863.187
1645891200,39192,39447.4,38800,39238.4,34047.193,89753.18225000011,NaN,NaN,NaN,NaN,68865.488,69030.987,68025.749,68070.6
1645905600,39238.4,39700,38888,39099.3,35218.978,87648.8205500001,NaN,NaN,NaN,NaN,68075.996,68158.811,67197.7,67245.85
1645920000,39099.3,39244,38162,38584.1,47846.479,85321.25310000012,NaN,NaN,NaN,NaN,67276.389,67331.546,66703.846,67294.316
1645934400,38584.2,38864.5,38434.6,38770.3,25455.641,83066.57970000012,NaN,NaN,NaN,NaN,67305.859,67558.739,67058.934,67533.206
1645948800,38769.8,39549.9,38605,39463.4,55589.691,77717.50860000013,NaN,NaN,NaN,NaN,67534.007,68741.29,67358.46,68741.29
1645963200,39463.4,39868.6,38500,39329.1,115539.758,74835.02760000012,NaN,NaN,NaN,NaN,68750.006,70184.786,67137.477,67399.755
1645977600,39330.1,39447.7,37460.3,37574.7,71921.082,71812.60725000012,NaN,NaN,NaN,NaN,67401.617,67592.388,65109.678,65428.426
1645992000,37574.7,38300,36934.6,37672,106844.596,69904.99020000012,NaN,NaN,NaN,NaN,65491.36,66071.27,65064.693,65861.239
1646006400,37672.1,38400,37414.4,37771.7,61394.924,65495.14385000011,NaN,NaN,NaN,NaN,65868.06,67332.193,65827.424,67287.121
1646020800,37773.5,38460,37418.2,38317.1,62198.277,60749.95075000011,NaN,NaN,NaN,NaN,67285.234,67834.347,67120.625,67702.65
1646035200,38317.4,38666.6,38052.7,38310.4,54388.305,60394.97895000011,NaN,NaN,NaN,NaN,67709.449,68057.737,67275.977,67604.877
1646049600,38310.4,40900,37891,40792.8,178721.525,67150.1015000001,NaN,NaN,NaN,NaN,67602.72,70926.712,67032.698,70912.764
1646064000,40792.8,41489,40674.6,41306.4,118561.524,69709.2129500001,NaN,NaN,NaN,NaN,70935.131,74001.905,70907.164,73983.002
1646078400,41306.5,44341,41220.7,43155,140126.606,70325.1222000001,NaN,NaN,NaN,NaN,73996.144,74175.397,67970.661,68824.504
1646092800,43155,43790,42850,43140.8,60518.915,69898.5468000001,NaN,NaN,NaN,NaN,68827.009,70776.644,68732.616,70523.088
1646107200,43140.9,43555,43023.2,43471.7,37006.847,69400.31855000011,NaN,NaN,NaN,NaN,70521.733,70901.679,70060.093,70856.529
1646121600,43471.7,44000,42765.4,43599.9,74110.717,70311.1728500001,NaN,NaN,NaN,NaN,70851.629,73151.473,70851.629,73120.241
1646136000,43600,44935,43324.8,43625.9,163585.943,76945.7000500001,NaN,NaN,NaN,NaN,73129.073,75156.091,72076.242,72105.648
1646150400,43626,44120.5,43202.1,43693.7,70038.141,77553.9458000001,NaN,NaN,NaN,NaN,72097.812,72317.716,70736.802,70779.735
1646164800,43693.8,44500,43666,44394.1,43223.083,77816.9112500001,NaN,NaN,NaN,NaN,70773.224,70773.224,70357.518,70661.967
1646179200,44393.6,44744,43817,44319,53499.181,78789.51065000011,NaN,NaN,NaN,NaN,70668.553,71002.926,70532.395,70661.845
1646193600,44320.3,44525,43646,43963,41657.857,79111.45460000011,NaN,NaN,NaN,NaN,70658.325,71425.207,70633.316,71276.064
1646208000,43962.8,44344.5,43728.8,44099.8,53375.749,79387.91810000011,NaN,NaN,NaN,NaN,71337.989,71402.437,70930.813,71303.294
1646222400,44099.9,45350,43321,44116.1,167740.842,86502.17815000011,NaN,NaN,NaN,NaN,71313.783,73827.466,71075.387,73491.557
1646236800,44116.1,44487.7,43412,43690.3,59121.346,86678.7609000001,NaN,NaN,NaN,NaN,73537.116,74125.813,72994.579,73335.543
1646251200,43690.4,44345,43661.8,43885.7,32208.746,82512.21030000011,NaN,NaN,NaN,NaN,73336.16,73354.98,72477.26,72846.055
1646265600,43885.8,44048.7,43165.1,43312.7,36168.687,80724.59055000011,NaN,NaN,NaN,NaN,72853.734,73529.122,72623.782,73529.122
1646280000,43312.8,43700,42858,43468,44952.237,77629.97260000011,NaN,NaN,NaN,NaN,73528.322,74560.109,73528.322,74084.569
1646294400,43468,43616,43056.2,43377.2,40145.83,76567.51790000012,NaN,NaN,NaN,NaN,74070.956,74586.55,74021.706,74101.019
1646308800,43377.3,44080,42333,42549.5,102603.821,78587.79510000012,NaN,NaN,NaN,NaN,74113.456,74453.563,73664.774,74201.863
1646323200,42549.5,42761.4,42051,42220.6,84431.57,80089.95835000012,NaN,NaN,NaN,NaN,74201.776,75420.471,74184.509,75081.077
1646337600,42220.6,42700,41831,42449.5,57263.687,74017.06645000013,NaN,NaN,NaN,NaN,75090.839,75574.264,74186.011,74655.391
1646352000,42449.6,42525.3,41050,41441.1,74477.161,71812.84830000013,NaN,NaN,NaN,NaN,74654.479,75704.682,74212.892,75702.584
1646366400,41441.1,41489.8,41069.7,41427.6,32946.002,66453.81810000014,NaN,NaN,NaN,NaN,75704.795,76243.754,75119.244,75975.283
1646380800,41427.7,41887.5,40800,41639.6,74542.746,67155.00965000014,NaN,NaN,NaN,NaN,76011.909,76088.886,74708.712,75189
1646395200,41643.4,41825.8,40540,40694.6,112845.938,70946.96420000013,NaN,NaN,NaN,NaN,75196.106,76396.315,75109.428,76125.255
1646409600,40694.6,40954.6,39650,39785.4,80557.285,71269.29260000013,NaN,NaN,NaN,NaN,76130.973,77098.661,76089.732,76886.814
1646424000,39785.3,39888.7,38521,39127.7,93769.242,67778.45755000014,NaN,NaN,NaN,NaN,76897.304,77214.122,74901.019,75145.085
1646438400,39127.7,39176.3,38547.6,39029.1,38296.958,66191.39840000015,NaN,NaN,NaN,NaN,75154.692,75330.883,74460.747,75330.883
1646452800,39029.1,39124.7,38702.2,39003.9,27670.341,65413.761300000144,NaN,NaN,NaN,NaN,75326.333,76217.677,74934.715,76003.111
1646467200,39004,39282,38754.5,39106.1,38882.501,64682.927300000134,NaN,NaN,NaN,NaN,75999.548,76274.538,74997.014,76150.674
1646481600,39106.5,39350,38866.1,39133.8,32945.096,64247.289250000125,NaN,NaN,NaN,NaN,76171.287,76453.062,75869.706,76453.062
1646496000,39133.8,39580,39104.1,39416.6,37526.047,63454.80415000012,NaN,NaN,NaN,NaN,76454.919,76532.34,75699.641,76321.496
1646510400,39416.7,39578.9,39267,39375.1,23426.95,56239.109550000125,NaN,NaN,NaN,NaN,76329.365,76533.54,75959.121,75991.24
1646524800,39375,39690,39250.2,39281.9,23293.051,54447.69480000013,NaN,NaN,NaN,NaN,75990.363,76550.66,75990.363,76404.861
1646539200,39282,39645.9,38766,39369.6,45556.074,55115.06120000013,NaN,NaN,NaN,NaN,76403.089,76414.452,74801.964,75309.787
1646553600,39369.7,39369.7,38056,38330.9,80127.946,57313.02415000013,NaN,NaN,NaN,NaN,75313.979,75440.792,74343.141,75412.107
1646568000,38329.1,39038,38266,38845,66448.93,58387.858800000125,NaN,NaN,NaN,NaN,75425.177,75616.165,74167.19,74290.134
1646582400,38845,39340,38474.6,38649.4,48289.587,58795.04665000013,NaN,NaN,NaN,NaN,74277.793,74299.549,73469.214,73517.493
1646596800,38649.4,39250,38111,38401.1,47989.672,56064.339200000126,NaN,NaN,NaN,NaN,73525.826,73589.766,72143.671,72404.832
1646611200,38401.1,38547.6,37529.9,37848.8,74983.678,55591.944600000126,NaN,NaN,NaN,NaN,72414.248,74902.227,72409.262,74600.42
1646625600,37848.9,38222.2,37738.1,37878.2,37339.642,54595.74235000013,NaN,NaN,NaN,NaN,74595.099,75234.746,74445.087,74794.967
1646640000,37878.2,38392,37630.6,38314.1,56249.761,53684.372350000136,NaN,NaN,NaN,NaN,74767.749,75209.954,74394.848,75001.512
1646654400,38314.3,39267,38314.3,39062.3,104505.192,57262.33185000013,NaN,NaN,NaN,NaN,75007.436,76402.885,74904.877,75199.895
1646668800,39062.3,39550,37150.8,37288.7,128966.328,59983.51095000013,NaN,NaN,NaN,NaN,75203.373,75331.202,72124.789,72347.458
1646683200,37290,38529.1,37134,37963.8,88209.915,58751.70980000013,NaN,NaN,NaN,NaN,72376.926,72492.552,69113.327,69246.757
1646697600,37963.7,38931.1,37853,38678.5,52210.899,57334.39050000013,NaN,NaN,NaN,NaN,69252.369,70538.34,69252.369,69961.35
1646712000,38678.6,38805.1,38000,38530.4,54181.591,55355.00795000013,NaN,NaN,NaN,NaN,69957.45,71421.094,69921.55,71416.672
1646726400,38530.4,39185.5,38450,38967.8,65088.915,56694.60580000012,NaN,NaN,NaN,NaN,71404.212,72490.588,70902.53,72324.431
1646740800,38967.8,39200,38259,38648.9,102811.627,60451.67010000013,NaN,NaN,NaN,NaN,72339.305,72743.419,71515.573,71621.239
1646755200,38649.8,39340.5,38117.9,38741.5,115241.489,64269.61950000013,NaN,NaN,NaN,NaN,71685.875,72157.377,70043.582,70313.796
1646769600,38741.4,38888,38358.7,38709.9,31927.846,64218.757000000136,NaN,NaN,NaN,NaN,70325.09,70594.501,69087.268,69185.256
1646784000,38709.9,41440.6,38638.7,41198.5,108319.652,67758.43725000013,NaN,NaN,NaN,NaN,69190.264,72522.397,68926.616,72342.816
1646798400,41198.4,41893.5,41194.9,41773.8,82800.208,70727.10015000014,NaN,NaN,NaN,NaN,72351.587,73109.813,71344.747,72217.757
1646812800,41770.6,42450,41605,42150.1,83163.06,73720.60060000015,NaN,NaN,NaN,NaN,72224.085,73831.935,71840.427,73573.847
1646827200,42150,42647.5,41642.9,42509,96730.457,76279.31975000014,NaN,NaN,NaN,NaN,73577.61,74028.442,72601.484,73807.595
1646841600,42508.9,42552,41760,42200.2,56088.316,75077.33825000015,NaN,NaN,NaN,NaN,73830.285,73999.542,72845.385,73234.385
1646856000,42200.2,42326,41671.1,41937.5,34958.118,73502.79765000015,NaN,NaN,NaN,NaN,73236.582,73312.068,72163.584,72189.11
1646870400,41939.5,42034.3,40500,40765.4,72554.24,74716.03030000014,NaN,NaN,NaN,NaN,72189.381,72536.688,71227.528,72501.457
1646884800,40765.4,40839.3,38652.9,39219.9,119058.249,78269.45915000016,NaN,NaN,NaN,NaN,72494.092,73298.667,71418.208,71848.696
1646899200,39220,39300,38740.1,39055.4,63543.3,77697.44025000015,NaN,NaN,NaN,NaN,71887.752,72226.473,70770.544,71019.504
1646913600,39055.3,40288.7,38512,39155.7,168079.602,84234.43825000015,NaN,NaN,NaN,NaN,71024.882,73022.515,68998.588,69327.781
1646928000,39154.3,39580,38869.2,39405.5,62782.382,84561.06930000015,NaN,NaN,NaN,NaN,69316.732,71417.303,69316.732,70357.179
1646942400,39405.6,39662.5,39000,39407.2,34627.413,81067.18035000014,NaN,NaN,NaN,NaN,70343.78,70464.051,69335.085,70113.518
1646956800,39407.1,39426.2,38200.1,38703.1,69355.961,78086.66200000014,NaN,NaN,NaN,NaN,70117.456,70459.604,69453.243,69790.714
1646971200,38703.1,39344.3,38310.8,39111.8,61525.339,76752.43320000013,NaN,NaN,NaN,NaN,69795.044,71018.4,69311.857,71014.402
1646985600,39111.6,40200,38780,39878.4,103949.336,79339.35505000013,NaN,NaN,NaN,NaN,71015.625,72020.593,70348.718,71261.645
1647000000,39878.3,40242,38888,39070,129527.86,83106.66850000013,NaN,NaN,NaN,NaN,71257.169,72055.995,70066.692,70118.86
1647014400,39070,39085.9,38500.1,38776.1,56629.129,82683.67920000013,NaN,NaN,NaN,NaN,70105.4,70522.597,69106.175,70431.629
1647028800,38776,39167.1,38287,38713,46091.386,79847.66715000012,NaN,NaN,NaN,NaN,70430.724,70492.049,69890.112,70077.396
1647043200,38713.1,39289.6,38630,39073.5,28632.09,75517.19720000013,NaN,NaN,NaN,NaN,70076.377,70076.377,69304.245,69691.508
1647057600,39073.6,39245.7,38909.5,39092.8,21680.147,75004.81225000013,NaN,NaN,NaN,NaN,69703.764,70791.674,69437.995,70758.766
1647072000,39092.7,39274.4,38929.9,39054.1,27209.838,70949.32155000014,NaN,NaN,NaN,NaN,70757.707,72054.199,70749.878,72048.73
1647086400,39054.1,39248.3,38637.9,39018.3,44094.489,69014.03560000013,NaN,NaN,NaN,NaN,72052.894,73236.368,71985.376,72688.048
1647100800,39019.6,39578.4,38900,39006.7,33925.401,66552.15265000013,NaN,NaN,NaN,NaN,72641.311,72681.92,71851.89,72164.257
1647115200,39006.8,39195.4,38700,38792.6,16952.957,62563.277650000135,NaN,NaN,NaN,NaN,72164.27,72177.32,71674.543,71706.756
1647129600,38792.7,39300,38667.5,39170.9,29586.864,61238.20505000013,NaN,NaN,NaN,NaN,71706.076,72177.551,71199.645,72127.588
1647144000,39170.5,39300,39051.6,39075.4,14572.88,60218.94315000012,NaN,NaN,NaN,NaN,72138.808,72578.368,72133.092,72403.291
1647158400,39075.4,39120,38511.8,38727.4,37774.363,58479.94930000012,NaN,NaN,NaN,NaN,72411.794,74207.296,71272.907,74207.296
1647172800,38727.3,39053.3,38333,38913.7,66028.279,55828.45080000012,NaN,NaN,NaN,NaN,74184.659,76698.258,74184.659,76596.923
1647187200,38913.3,39050,38828.7,38843.4,23770.682,53839.81990000012,NaN,NaN,NaN,NaN,76598.024,76754.391,75828.609,75925.289
1647201600,38843.4,38843.4,37500,37743.7,64890.626,48680.37110000012,NaN,NaN,NaN,NaN,75902.196,75902.196,73725.419,75688.613
1647216000,37743,38338,37522.1,38121.8,43254.049,47703.95445000012,NaN,NaN,NaN,NaN,75709.685,76222.846,75012.343,76220.276
1647230400,38121.7,39176.8,38100.9,39062.2,70825.957,49513.88165000013,NaN,NaN,NaN,NaN,76222.242,76884.45,75339.412,76464.398
1647244800,39062.2,39287.4,38816.2,38885.1,48663.799,48479.27355000012,NaN,NaN,NaN,NaN,76518.172,77457.498,76518.172,77312.04
1647259200,38885,39160.5,38602.9,38940.9,72733.719,49039.69255000012,NaN,NaN,NaN,NaN,77330.289,77406.899,76107.714,76477.622
1647273600,38939.3,39035,38400,38795,57145.711,46699.51130000012,NaN,NaN,NaN,NaN,76502.049,76502.049,74704.281,75174.088
1647288000,38795,39989,38579.9,39653.8,67435.123,43594.87445000013,NaN,NaN,NaN,NaN,75190.913,75614.439,72645.582,74133.563
1647302400,39651.6,39800,38597.9,38746.5,60136.865,43770.26125000013,NaN,NaN,NaN,NaN,74145.938,74526.167,72475.874,72503.114
1647316800,38746.4,39000,38073.8,38428,43326.982,43632.04105000012,NaN,NaN,NaN,NaN,72531.917,73047.716,71859.783,73047.716
1647331200,38428.1,38788,38236.6,38630.5,42225.669,44311.720000000125,NaN,NaN,NaN,NaN,73029.953,73899.142,72863.8,73142.094
1647345600,38630.5,39250,38437,39000.8,79937.193,47224.57230000012,NaN,NaN,NaN,NaN,73124.313,74334.345,72196.386,73946.51
1647360000,39000.8,39799.9,38910,39730.7,65332.605,49130.710650000125,NaN,NaN,NaN,NaN,73955.851,75673.91,73906.234,75342.698
1647374400,39730.7,39901.8,39209.8,39271,54059.929,49628.98265000012,NaN,NaN,NaN,NaN,75379.217,75670.83,74856.151,75400.124
1647388800,39270.9,41804,38700,39137.9,163761.876,56120.80640000013,NaN,NaN,NaN,NaN,75391.672,75424.47,70699.143,70729.756
1647403200,39137.9,39659.9,38900.2,39561,57419.128,58144.114950000134,NaN,NaN,NaN,NaN,70727.512,72452.147,70707.873,71757.006
1647417600,39560.9,40760,39538,40492.8,93404.937,61335.01860000013,NaN,NaN,NaN,NaN,71753.114,73338.289,71413.619,73304.441
1647432000,40492.9,41188,40232.3,40609,88466.478,65029.69850000013,NaN,NaN,NaN,NaN,73305.3,75094.698,73305.3,75009.771
1647446400,40609,40951.4,39270,40868.3,187248.971,72503.42890000013,NaN,NaN,NaN,NaN,75013.919,75310.213,72769.878,74267.565
1647460800,40868.4,41473.6,40750,41105.8,60288.271,72216.42850000013,NaN,NaN,NaN,NaN,74286.906,74965.819,73856.351,74079.983
1647475200,41105.9,41389,40807.3,40999,33109.184,72683.35360000012,NaN,NaN,NaN,NaN,74079.397,74779.813,74062.16,74503.279
1647489600,40999,41498.4,40540.1,40720.6,54705.057,72174.07515000012,NaN,NaN,NaN,NaN,74507.222,74846.188,73423.428,74446
1647504000,40720.6,40900,40442.8,40743.4,36224.686,71822.6070000001,NaN,NaN,NaN,NaN,74439.415,74963.926,74206.853,74961.849
1647518400,40743.4,41250,40700,40788,67124.294,71637.52385000011,NaN,NaN,NaN,NaN,74978.568,75043.418,73937.86,74648.705
1647532800,40788.3,40887.6,40530,40859.2,32809.091,70844.78845000011,NaN,NaN,NaN,NaN,74623.773,75375.24,74413.335,74842.781
1647547200,40859.3,41071.5,40618.6,40898.1,20016.482,68208.92660000011,NaN,NaN,NaN,NaN,74829.716,74861.989,74330.207,74583.99
1647561600,40898,40914,40170.1,40500.6,37338.343,67218.55820000012,NaN,NaN,NaN,NaN,74585.828,74840.377,74065.312,74174.954
1647576000,40500.5,40900,40411,40560.7,27054.174,65199.51075000013,NaN,NaN,NaN,NaN,74181.087,74623.904,73223.876,74149.841
1647590400,40562.1,40750,40084.2,40380.7,44095.082,64397.42160000013,NaN,NaN,NaN,NaN,74154.426,74154.426,73261.045,73674.422
1647604800,40380.7,41086,40265.3,40902.2,69200.849,65691.11495000012,NaN,NaN,NaN,NaN,73677.593,73956.783,72496.998,72812.359
1647619200,40902.2,42091.8,40874.2,42020.3,80635.529,67611.60795000012,NaN,NaN,NaN,NaN,72819.581,76908.946,72819.581,76856.687
1647633600,42020.3,42322.8,41622,41751.5,40810.466,65655.27160000012,NaN,NaN,NaN,NaN,76823.116,76823.116,75839.008,76241.809
1647648000,41751.6,41988,41500,41785,27757.307,63776.50670000013,NaN,NaN,NaN,NaN,76243.971,77157.914,75533.923,75701.531
1647662400,41785.1,41938.5,41519.3,41605.1,22803.948,62213.707650000135,NaN,NaN,NaN,NaN,75707.649,76311.875,75140.383,75229.421
1647676800,41605,41791.8,41563.5,41718.6,19320.905,54991.65910000014,NaN,NaN,NaN,NaN,75230.762,76145.572,75204.607,75685.54
1647691200,41718.6,42086.7,41627.9,41909,38527.754,54047.09040000014,NaN,NaN,NaN,NaN,75676.024,76410.596,75469.327,76203.706
1647705600,41909,42150,41780,42008.4,30786.28,50916.157550000135,NaN,NaN,NaN,NaN,76193.55,77025.119,76078.949,76782.725
1647720000,42008.5,42446.6,41702.8,42188.2,47263.76,48856.02165000014,NaN,NaN,NaN,NaN,76784.585,77424.336,76366.825,77424.336
1647734400,42188.2,42269.3,41755.5,41922.2,32053.556,41096.25090000014,NaN,NaN,NaN,NaN,77413.906,77595.655,76409.758,76959.749
1647748800,41922.2,41998,41728.8,41848.7,20874.541,39125.564400000134,NaN,NaN,NaN,NaN,76983.501,77594.661,76879.903,77139.362
1647763200,41848.7,41928,41555,41587.9,34169.603,39178.58535000014,NaN,NaN,NaN,NaN,77129.577,77374.806,76646.775,77294.597
1647777600,41587.9,41688,41200,41334.2,57048.566,39295.760800000135,NaN,NaN,NaN,NaN,77313.498,78156.776,76227.02,77612.81
1647792000,41334.2,41490.9,40900,41364.5,52616.638,40115.358400000136,NaN,NaN,NaN,NaN,77590.723,77908.57,75599.056,75802.214
1647806400,41364.5,41666,41065,41261,39011.225,38709.70495000014,NaN,NaN,NaN,NaN,75788.397,76077.218,74156.041,75291.159
1647820800,41261,41443.8,40430,40811.3,54067.529,39772.62685000013,NaN,NaN,NaN,NaN,75320.518,75938.228,74202.017,74423.69
1647835200,40811.7,41129.9,40676.94,41076.4,37195.035,40631.55450000014,NaN,NaN,NaN,NaN,74432.177,74779.183,73507.54,74775.48
1647849600,41076.5,41481.1,41055.8,41218.7,38733.02,40701.28835000014,NaN,NaN,NaN,NaN,74804.599,76345.813,74804.599,75991.483
1647864000,41218.8,41544.4,40727.7,41198.3,90353.677,43866.26350000014,NaN,NaN,NaN,NaN,76000.701,76035.613,74144.36,75062.497
1647878400,41198.3,41213.9,40730.1,41168,58618.963,44592.45755000014,NaN,NaN,NaN,NaN,75056.011,75929.14,74649.325,74649.325
1647892800,41168.1,41350,40933,40982,29428.236,42603.82690000014,NaN,NaN,NaN,NaN,74625.246,74654.611,72949.284,72959.157
1647907200,40982,42500,40852,42230,81952.561,42669.67850000014,NaN,NaN,NaN,NaN,72980.294,76499.465,72980.294,76499.465
1647921600,42230,43517.7,41995.3,42197.9,102801.768,45769.24360000014,NaN,NaN,NaN,NaN,76544.059,77440.319,74800.423,75116.384
1647936000,42198,43027.9,42063.3,42977,57475.719,47255.16420000014,NaN,NaN,NaN,NaN,75154.196,77014.398,74520.009,77014.398
1647950400,42976.9,43188,42552,42567.2,63496.691,49289.80135000014,NaN,NaN,NaN,NaN,77023.871,78410.272,76881.162,77741.062
1647964800,42567.1,42710,42200,42268.2,33967.114,50022.111800000144,NaN,NaN,NaN,NaN,77747.359,78302.345,76334.73,76382.662
1647979200,42268.3,42870,42224.3,42349.8,34603.821,49825.915150000146,NaN,NaN,NaN,NaN,76373.632,76595.739,74476.799,74498.232
1647993600,42349.9,42518,41842.4,42058.7,42605.861,50416.89420000014,NaN,NaN,NaN,NaN,74493.323,74493.323,72937.257,72989.776
1648008000,42058.7,42240,41731.3,42094.1,42770.231,50192.21775000014,NaN,NaN,NaN,NaN,73029.302,74210.554,72860.658,74096.282
1648022400,42094.2,42341.2,41852,42028.8,37988.761,50488.97800000014,NaN,NaN,NaN,NaN,74098.491,74485.991,73722.248,74482.083
1648036800,42028.7,42724,41860.9,42588.7,74521.475,53171.32470000015,NaN,NaN,NaN,NaN,74483.982,75473.219,74250.968,75194.896
1648051200,42588.7,42754.8,42025,42192.8,52088.877,54067.28840000015,NaN,NaN,NaN,NaN,75213.674,75213.674,73415.128,74067.027
1648065600,42192.9,43051,42160.5,42867.9,32656.535,52847.68685000015,NaN,NaN,NaN,NaN,74063.052,74066.762,72470.669,72498.096
1648080000,42867.8,43296,42622.2,42696.4,50478.932,52740.80155000015,NaN,NaN,NaN,NaN,72502.075,73772.918,72283.624,73514.516
1648094400,42696.3,43500,42696.3,43061,50125.651,53296.52285000015,NaN,NaN,NaN,NaN,73520.348,75928.422,73500.269,75229.319
1648108800,43060.9,43206.7,42800,42949.5,39573.169,52571.80485000015,NaN,NaN,NaN,NaN,75224.935,75651.525,74951.484,75380.092
1648123200,42949.5,44020,42525,43967,113201.493,56372.127750000145,NaN,NaN,NaN,NaN,75378.209,79336.23,74330.547,79336.23
1648137600,43970.7,44200,43741.8,43891.1,55798.968,57225.425150000156,NaN,NaN,NaN,NaN,79362.968,81476.318,79362.968,81375.553
1648152000,43891,44087.5,43782.3,43973.4,22261.844,53820.83350000016,NaN,NaN,NaN,NaN,81374.82,81379.906,80386.082,80416.667
1648166400,43973.2,44444,43831.4,43961.8,39722.817,52876.02620000016,NaN,NaN,NaN,NaN,80425.657,80611.899,79663.346,79838.484
1648180800,43961.8,44195,43880,43902.4,29589.881,52884.10845000016,NaN,NaN,NaN,NaN,79838.979,80376.607,79558.012,80376.607
1648195200,43902.4,44644,43575.1,44554.5,71018.436,52337.402200000164,NaN,NaN,NaN,NaN,80392.876,81249.056,79645.403,81167.802
1648209600,44554.5,45142,44188,44320.2,118133.222,53103.97490000016,NaN,NaN,NaN,NaN,81195.817,83446.064,81195.817,82113.33
1648224000,44320.2,44580,44000,44428.8,68740.177,53667.197800000155,NaN,NaN,NaN,NaN,82103.56,82302.884,79636.864,79779.496
1648238400,44428.7,44600,44210.7,44290.6,21415.589,51563.14270000016,NaN,NaN,NaN,NaN,79776.654,79917.906,79610.15,79747.241
1648252800,44290.6,44438,44041,44374,23277.021,51028.63805000015,NaN,NaN,NaN,NaN,79750.5,79982.783,79441.015,79890.161
1648267200,44374,44529.7,44322.2,44482.8,17136.754,50155.28470000015,NaN,NaN,NaN,NaN,79887.444,80250.666,79874.242,80214.783
1648281600,44482.8,44569.7,44300.1,44323.6,15494.729,48799.728100000146,NaN,NaN,NaN,NaN,80218.13,80603.944,80218.13,80382.569
